sq_mt_built,n_rooms,n_bathrooms,has_lift,has_parking,is_exterior,floor,energy_certificate,neighborhood,house_type,rent_price,buy_price
64,2,1,False,False,True,2,unknown,Los Ángeles,flat,744,150000
80,3,2,True,True,True,0,bad,San Andrés,duplex,780,160000
113,3,2,True,True,True,1,good,Los Rosales,flat,1346,359900
89,3,2,True,True,True,4,bad,San Andrés,flat,830,174000
109,3,1,False,False,True,1,good,San Andrés,flat,868,185000
120,3,1,False,False,True,4,bad,San Andrés,flat,851,180000
101,2,2,True,True,True,0,unknown,San Andrés,flat,1052,245000
75,2,1,False,False,True,3,unknown,San Andrés,flat,728,146000
52,2,1,True,False,True,4,unknown,Los Rosales,flat,471,85000
75,3,1,False,False,True,other,unknown,Los Rosales,flat,705,139900
75,3,1,False,False,True,4,unknown,Los Ángeles,flat,596,113000
30,1,1,False,False,True,0,unknown,San Andrés,flat,260,72000
54,3,1,False,False,True,3,unknown,Los Rosales,flat,503,91957
65,3,1,False,False,True,3,unknown,San Andrés,flat,583,109900
65,2,1,False,False,True,4,bad,San Andrés,flat,561,105000
60,2,1,False,False,True,0,unknown,San Cristóbal,flat,253,70000
69,2,1,False,False,True,0,unknown,San Andrés,flat,674,132000
65,3,1,True,False,True,other,unknown,San Cristóbal,flat,625,120000
90,3,1,False,False,False,1,unknown,San Andrés,flat,777,159000
100,3,2,True,True,True,3,bad,San Andrés,flat,1009,230000
65,3,1,False,False,True,2,unknown,San Cristóbal,flat,625,120000
60,2,1,False,True,True,3,good,San Andrés,flat,698,138000
83,3,1,False,False,True,1,unknown,Los Rosales,flat,611,116675
76,2,1,True,False,True,2,unknown,San Cristóbal,flat,581,109491
95,4,1,False,False,True,4,unknown,Los Rosales,flat,698,138000
80,2,2,True,True,True,1,good,Butarque,flat,1067,250000
88,2,2,True,False,True,1,unknown,San Andrés,flat,1210,304000
67,3,1,False,False,True,1,unknown,San Andrés,flat,744,150000
90,3,1,True,False,True,1,unknown,Los Ángeles,flat,942,208000
75,3,1,True,False,False,1,unknown,San Andrés,flat,604,114900
89,3,1,True,False,True,other,unknown,Los Rosales,flat,702,139000
66,2,1,True,False,True,1,unknown,Los Ángeles,flat,611,116600
85,2,2,True,True,True,3,unknown,Butarque,flat,851,180000
68,2,1,True,True,True,3,unknown,Butarque,flat,939,207000
105,3,2,False,True,True,0,unknown,Los Rosales,flat,858,182260
85,3,1,False,True,True,2,unknown,Los Rosales,flat,777,159000
88,3,1,False,False,True,0,unknown,San Andrés,flat,609,116000
160,2,1,True,True,True,5,unknown,San Andrés,attic,1094,260000
90,3,2,True,True,True,4,unknown,San Andrés,flat,823,172000
53,1,1,True,False,True,3,bad,Los Rosales,attic,721,144000
89,3,2,True,True,True,5,bad,Butarque,flat,1024,235000
119,3,2,True,True,True,3,unknown,Butarque,flat,1119,269000
65,3,1,False,False,True,3,unknown,San Andrés,flat,526,97000
120,4,2,True,False,True,1,unknown,San Cristóbal,flat,827,173000
85,3,1,False,False,True,4,unknown,Butarque,flat,706,140200
110,2,2,True,True,True,2,unknown,Butarque,flat,994,225000
116,3,2,True,True,True,5,unknown,Los Rosales,flat,1187,295000
80,3,1,False,True,True,1,bad,San Andrés,flat,686,135000
115,3,2,True,True,True,6,unknown,Butarque,flat,1135,275000
114,4,2,True,False,True,3,unknown,San Andrés,flat,1086,257000
110,3,2,True,True,True,6,unknown,Butarque,flat,1135,274999
70,2,1,True,False,True,3,unknown,San Andrés,flat,731,146750
86,2,2,True,True,False,2,unknown,Butarque,flat,973,218000
100,3,2,True,True,True,5,good,Los Rosales,flat,1161,285000
124,3,2,True,True,True,1,unknown,San Andrés,flat,1094,260000
60,3,1,False,False,False,1,unknown,San Andrés,flat,470,84900
62,3,1,False,False,True,2,unknown,San Cristóbal,flat,574,108000
118,3,2,False,False,True,2,unknown,Los Rosales,flat,991,224000
92,2,2,True,False,True,0,unknown,San Andrés,flat,760,154500
78,3,1,False,False,True,2,unknown,San Andrés,flat,609,116050
70,3,1,False,False,True,1,unknown,Los Rosales,flat,666,129990
89,2,2,True,True,True,3,unknown,Los Rosales,flat,724,144801
92,3,1,False,True,True,1,unknown,Los Rosales,flat,732,147000
66,3,1,False,False,True,2,unknown,San Cristóbal,flat,485,88000
80,3,1,False,False,True,0,unknown,San Andrés,flat,535,99000
64,2,1,True,True,True,1,unknown,San Andrés,flat,744,149999
78,2,1,True,False,True,other,unknown,Los Ángeles,flat,731,146800
72,2,1,True,False,True,3,unknown,Los Ángeles,flat,702,139000
60,3,1,False,False,True,6,bad,San Cristóbal,flat,239,66000
60,2,1,False,False,True,5,unknown,San Cristóbal,flat,253,70000
59,2,2,False,False,True,3,unknown,San Andrés,flat,535,99000
90,3,1,False,True,True,2,unknown,San Andrés,flat,884,190000
61,2,1,False,False,False,2,unknown,San Andrés,flat,508,93000
73,3,1,False,False,True,4,unknown,San Cristóbal,flat,289,79900
108,3,1,True,False,True,4,unknown,San Andrés,flat,720,143900
187,3,2,True,True,True,0,unknown,Butarque,flat,1187,295000
62,2,1,False,False,True,2,unknown,San Andrés,flat,570,107000
89,2,2,True,True,True,4,unknown,Butarque,flat,1067,250000
68,2,1,False,False,True,1,unknown,Los Rosales,flat,795,164000
65,3,1,False,False,True,4,unknown,San Cristóbal,flat,574,108000
114,4,2,True,False,True,3,unknown,San Andrés,flat,1086,257000
70,3,1,False,False,True,5,unknown,Los Ángeles,flat,621,119000
55,2,1,False,False,True,2,bad,Butarque,flat,539,99900
90,2,1,True,False,True,0,good,Butarque,flat,964,215000
67,3,1,False,False,True,3,unknown,San Andrés,flat,535,99000
110,2,2,True,True,True,3,unknown,Butarque,flat,994,225000
125,3,3,True,False,True,7,unknown,Butarque,duplex,1135,275000
65,3,1,False,False,True,5,unknown,Los Ángeles,flat,471,85000
57,3,1,False,False,True,3,unknown,San Cristóbal,flat,579,109000
125,3,2,True,True,True,1,good,Los Rosales,flat,948,210000
80,3,2,True,False,True,4,bad,San Cristóbal,flat,666,130000
110,4,1,True,True,True,3,unknown,San Andrés,flat,913,199000
125,3,3,True,False,True,7,good,Butarque,flat,1135,275000
93,3,1,False,False,True,2,unknown,Los Rosales,flat,646,125000
120,3,2,True,True,True,6,bad,Butarque,duplex,1067,250000
78,2,1,True,True,True,1,bad,Butarque,flat,912,198500
147,4,2,True,True,True,7,unknown,Butarque,attic,1323,350000
52,2,1,False,False,True,1,bad,Los Rosales,flat,539,99900
102,3,2,True,True,True,5,unknown,Los Ángeles,flat,1052,245000
200,5,3,True,True,True,4,unknown,Butarque,duplex,1275,330000
69,2,1,True,False,True,0,unknown,San Andrés,flat,621,119000
104,3,2,True,True,True,0,unknown,San Andrés,flat,1213,305000
80,3,1,False,False,True,3,unknown,San Andrés,flat,571,107260
65,3,1,False,False,True,3,unknown,San Andrés,flat,535,99000
62,2,1,False,False,True,2,bad,San Cristóbal,flat,508,93000
69,3,1,False,False,True,2,bad,Butarque,flat,526,97000
65,3,1,False,False,True,2,bad,San Cristóbal,flat,517,95000
80,3,1,False,False,True,1,bad,Los Rosales,flat,658,128000
116,3,2,True,True,True,6,unknown,Butarque,duplex,1148,280000
83,3,1,True,True,True,8,unknown,Los Ángeles,flat,732,147000
110,4,1,True,False,True,2,unknown,San Andrés,flat,913,199000
75,3,1,False,False,True,2,bad,Los Rosales,flat,646,125000
60,3,1,False,False,True,1,unknown,San Cristóbal,flat,583,110000
75,2,1,False,False,True,1,good,Los Rosales,flat,646,125000
78,3,1,False,False,True,4,unknown,San Andrés,flat,576,108300
106,3,2,True,True,True,1,good,Butarque,flat,1065,249500
65,3,1,False,False,True,other,unknown,Butarque,flat,642,124000
70,2,1,True,False,True,1,bad,Los Rosales,flat,923,202000
95,3,2,True,False,True,5,unknown,San Cristóbal,flat,795,164000
90,3,2,True,True,True,2,unknown,San Andrés,flat,847,179000
54,1,1,False,False,True,1,unknown,Los Rosales,flat,621,119000
78,2,1,False,False,True,1,unknown,Los Rosales,flat,574,107900
109,3,1,True,False,True,1,bad,San Andrés,flat,702,139000
100,3,1,False,False,True,1,unknown,Los Rosales,flat,864,184000
125,4,2,True,False,True,other,unknown,Los Ángeles,flat,833,175000
50,2,1,False,False,True,other,unknown,Butarque,flat,535,99000
70,3,1,False,False,True,3,bad,San Andrés,flat,535,99000
56,3,1,False,False,True,1,unknown,San Cristóbal,flat,282,78000
60,2,1,False,False,True,1,bad,San Cristóbal,flat,247,68260
98,2,2,True,True,True,4,bad,Los Rosales,flat,1086,257000
104,3,2,True,False,True,1,unknown,Butarque,flat,762,155000
125,3,2,True,True,True,1,unknown,Los Rosales,flat,948,210000
133,3,3,True,True,True,3,unknown,Butarque,duplex,1035,239000
114,3,2,True,True,True,3,unknown,Los Rosales,flat,833,175000
90,4,1,True,False,True,0,unknown,Los Ángeles,flat,798,165000
124,3,2,True,True,True,3,unknown,Butarque,flat,1052,245000
75,3,1,False,False,True,2,unknown,Los Rosales,flat,690,136000
70,3,1,False,False,True,3,unknown,San Andrés,flat,579,109000
162,4,2,True,True,True,4,good,Butarque,flat,1311,345000
108,3,2,True,True,True,3,bad,Los Rosales,flat,901,195000
78,3,1,False,False,True,0,unknown,Los Ángeles,flat,669,130700
60,1,1,True,False,True,0,unknown,Los Ángeles,flat,638,123000
63,1,1,True,False,True,2,bad,San Andrés,flat,570,106900
75,3,1,True,False,True,other,unknown,Los Ángeles,flat,705,140000
47,1,1,True,True,True,5,unknown,San Andrés,flat,702,139000
80,4,1,False,False,True,2,bad,San Andrés,flat,798,165000
100,3,1,False,False,True,4,unknown,Los Ángeles,flat,844,178000
49,2,1,True,False,True,0,bad,Los Rosales,flat,725,145000
85,2,2,True,True,True,1,unknown,Butarque,flat,868,185000
106,3,2,True,True,True,1,unknown,Butarque,flat,1052,245000
70,3,1,False,False,True,2,unknown,San Cristóbal,flat,574,108000
134,4,2,True,True,True,2,unknown,San Andrés,flat,1182,292900
107,3,2,True,True,True,0,unknown,San Andrés,duplex,1177,291000
52,1,1,True,True,True,1,unknown,San Andrés,flat,642,124000
72,2,2,True,True,True,1,unknown,San Andrés,flat,816,170000
99,3,2,True,False,True,1,unknown,Los Rosales,flat,1006,229000
112,3,2,True,True,True,3,good,Butarque,flat,1197,299000
144,4,2,True,True,True,2,good,Butarque,flat,1116,268000
77,3,2,True,True,True,1,unknown,Los Ángeles,flat,914,199306
103,3,2,True,False,True,3,unknown,Butarque,flat,1024,235293
105,2,2,True,False,True,5,unknown,Butarque,flat,1017,232695
105,3,2,True,False,True,5,unknown,Butarque,flat,1026,235815
106,3,2,True,False,True,1,unknown,Butarque,flat,1068,250356
105,3,2,True,False,True,6,unknown,Butarque,flat,1024,235305
105,3,2,True,False,True,3,unknown,Butarque,flat,1024,234990
103,3,2,True,False,True,2,unknown,Butarque,flat,1026,235815
103,3,2,True,False,True,4,unknown,Butarque,flat,1027,236227
105,3,2,True,False,True,4,unknown,Butarque,flat,1024,234990
103,3,2,True,False,True,4,unknown,Butarque,flat,1024,235293
114,3,2,True,False,True,3,unknown,Butarque,flat,1076,253291
103,3,2,True,False,True,2,unknown,Butarque,flat,1024,235172
106,3,2,True,False,True,2,unknown,Butarque,flat,1075,252891
105,3,2,True,False,True,1,unknown,Butarque,flat,1027,236154
103,3,2,True,False,True,1,unknown,Butarque,flat,1027,236227
98,2,2,True,False,True,5,unknown,Butarque,flat,1004,228208
105,3,2,True,False,True,2,unknown,Butarque,flat,1025,235402
60,2,1,False,False,True,0,unknown,San Cristóbal,flat,666,130000
130,2,1,False,True,True,3,unknown,San Andrés,attic,964,215000
70,3,1,True,False,True,7,unknown,Los Rosales,flat,662,129000
76,3,2,True,True,True,1,unknown,Los Ángeles,flat,906,196541
70,3,1,False,False,True,1,unknown,San Andrés,flat,666,130000
63,3,1,False,False,True,1,unknown,San Cristóbal,flat,253,69900
51,3,1,False,False,True,3,unknown,San Andrés,flat,604,115000
90,2,1,False,False,True,4,bad,San Andrés,flat,702,139000
55,2,1,False,False,True,0,unknown,Los Rosales,flat,579,109000
73,3,1,False,False,True,other,unknown,Los Ángeles,flat,604,115000
82,3,1,True,False,True,2,unknown,Los Ángeles,flat,791,163000
95,3,1,False,False,True,1,unknown,San Andrés,flat,840,177000
97,4,1,False,False,True,1,unknown,Los Rosales,flat,780,160000
65,2,1,False,False,False,2,unknown,Los Rosales,flat,650,126000
122,3,2,True,True,True,3,unknown,Butarque,flat,933,205000
50,2,1,False,False,True,3,unknown,Los Rosales,flat,561,105000
109,4,2,True,False,True,4,unknown,Los Rosales,flat,740,149000
85,4,2,False,False,True,2,unknown,Los Rosales,flat,762,155000
122,3,2,True,True,True,1,good,Los Rosales,flat,1148,280000
56,3,1,False,False,True,1,unknown,Butarque,flat,489,89000
56,2,1,False,False,True,3,unknown,Los Rosales,flat,286,79000
110,3,2,True,True,True,6,bad,Butarque,flat,1038,240000
100,3,2,True,True,True,1,unknown,Butarque,flat,933,205000
68,2,1,False,False,True,1,good,Los Rosales,flat,557,104000
92,3,1,False,False,True,1,unknown,San Andrés,flat,690,136000
56,3,1,False,False,True,5,good,Butarque,flat,539,100000
60,2,1,False,True,True,3,bad,San Andrés,flat,686,135000
64,2,1,False,False,True,3,bad,Los Rosales,flat,592,112000
72,3,1,False,False,True,0,unknown,Los Rosales,flat,510,93556
90,3,2,True,True,True,3,unknown,Butarque,flat,1024,234990
79,4,1,True,False,True,4,unknown,Los Ángeles,flat,666,129900
89,3,1,True,False,True,1,unknown,Los Ángeles,flat,798,165000
93,3,2,False,False,True,1,unknown,San Andrés,flat,732,147000
75,3,1,False,True,True,2,unknown,Los Rosales,flat,666,130000
72,3,1,False,False,True,0,unknown,Los Rosales,flat,510,93556
56,3,1,False,False,True,5,good,Butarque,flat,539,100000
55,2,1,False,False,True,0,unknown,San Andrés,flat,297,82000
108,3,1,True,False,True,4,unknown,San Andrés,flat,751,152000
70,2,1,False,False,True,0,unknown,San Andrés,flat,621,119000
59,2,1,False,False,True,2,unknown,Los Rosales,flat,583,110000
152,3,2,True,True,True,4,unknown,Butarque,duplex,1299,340000
100,3,2,True,False,True,4,bad,Los Ángeles,flat,868,185000
124,3,2,True,True,True,5,unknown,San Andrés,attic,1368,369000
81,3,1,True,False,True,4,unknown,Los Ángeles,flat,833,175000
59,3,1,False,False,True,2,bad,Los Ángeles,flat,494,90000
66,2,1,False,False,True,3,bad,San Andrés,flat,535,99000
95,2,2,True,False,True,0,bad,San Andrés,flat,725,145000
105,4,2,True,True,True,4,unknown,Butarque,flat,1071,251650
76,3,1,False,False,True,3,unknown,Los Ángeles,flat,571,107300
61,3,1,False,False,True,1,unknown,Los Ángeles,flat,638,123000
96,4,1,True,False,True,6,unknown,Los Ángeles,flat,777,159000
63,2,1,True,False,True,3,unknown,Los Rosales,flat,656,127500
55,2,1,False,False,True,3,bad,San Andrés,flat,524,96600
83,3,1,True,True,True,2,bad,San Andrés,flat,777,159000
79,3,1,True,False,True,4,unknown,Los Rosales,flat,788,162000
105,3,2,True,True,True,1,unknown,Butarque,flat,1032,238000
80,3,1,False,False,True,1,bad,Los Rosales,flat,658,128000
61,3,1,True,False,True,5,unknown,San Cristóbal,flat,517,95000
59,2,1,False,False,True,3,unknown,Los Rosales,flat,674,132000
70,3,1,False,False,True,1,bad,Los Rosales,flat,570,107000
134,4,2,True,True,True,0,bad,Butarque,flat,1187,295000
63,3,1,False,False,True,5,bad,San Cristóbal,flat,260,72000
63,3,1,False,False,True,5,bad,San Cristóbal,flat,539,100000
158,3,2,True,True,True,7,bad,Butarque,duplex,1174,289900
62,2,1,True,False,True,6,bad,Los Ángeles,flat,658,128000
112,4,2,True,True,True,6,good,Butarque,attic,1393,380000
48,1,1,True,False,True,other,unknown,San Andrés,flat,471,85000
119,3,2,True,True,True,3,unknown,Butarque,flat,1119,269000
150,4,2,True,True,True,2,good,Los Rosales,flat,1116,268000
85,3,1,True,False,True,3,bad,Butarque,flat,740,149000
103,3,2,True,False,True,5,unknown,Butarque,flat,1023,234927
108,3,2,True,True,True,4,bad,Valdebernardo - Valderribas,flat,1346,360000
95,3,2,True,True,True,5,bad,Valdebernardo - Valderribas,flat,1038,240000
65,3,1,False,False,True,4,bad,Ambroz,flat,634,122000
60,2,1,False,False,True,4,bad,Casco Histórico de Vicálvaro,flat,694,137000
117,2,2,False,True,True,1,bad,Casco Histórico de Vicálvaro,duplex,1064,249000
80,2,2,True,True,True,3,good,El Cañaveral - Los Berrocales,flat,1038,240000
113,3,2,True,True,True,3,good,El Cañaveral - Los Berrocales,flat,1164,286000
60,2,1,False,False,True,2,bad,Ambroz,flat,579,109000
76,1,1,True,True,True,0,good,El Cañaveral - Los Berrocales,flat,851,180000
70,3,1,False,False,True,other,unknown,Ambroz,flat,762,155000
63,3,1,False,False,True,2,bad,Ambroz,flat,698,138000
73,3,1,False,False,True,0,unknown,Ambroz,flat,641,123800
50,2,1,False,False,True,2,bad,Casco Histórico de Vicálvaro,flat,574,108000
73,3,1,True,True,True,5,bad,Ambroz,flat,762,155000
87,2,1,False,False,True,0,unknown,Casco Histórico de Vicálvaro,flat,813,169000
60,3,1,False,False,True,4,unknown,Ambroz,flat,572,107500
70,2,1,False,False,True,0,bad,Casco Histórico de Vicálvaro,flat,798,165000
48,2,1,True,False,True,0,bad,Ambroz,flat,625,119900
62,2,1,True,False,True,1,bad,Casco Histórico de Vicálvaro,flat,666,130000
143,4,3,True,True,True,1,unknown,El Cañaveral - Los Berrocales,flat,1140,276822
86,2,2,True,True,True,1,unknown,Valdebernardo - Valderribas,flat,1067,250000
78,2,2,True,True,True,other,unknown,Valdebernardo - Valderribas,flat,948,210000
111,3,2,True,True,True,2,unknown,El Cañaveral - Los Berrocales,flat,988,223050
113,3,2,True,True,True,1,unknown,El Cañaveral - Los Berrocales,flat,976,218930
83,3,2,True,True,True,2,unknown,El Cañaveral - Los Berrocales,flat,965,215300
102,3,2,True,True,True,5,good,El Cañaveral - Los Berrocales,flat,1172,289000
125,3,2,True,True,True,3,unknown,Valdebernardo - Valderribas,flat,1143,278000
110,3,2,True,True,True,1,bad,Valdebernardo - Valderribas,flat,1174,290000
95,2,2,True,True,True,6,bad,Valdebernardo - Valderribas,flat,1121,269900
85,3,1,False,False,True,2,good,Casco Histórico de Vicálvaro,flat,897,194000
130,4,2,True,True,True,5,bad,Valdebernardo - Valderribas,flat,1564,455000
91,2,2,True,True,True,4,unknown,Valdebernardo - Valderribas,flat,1121,269900
110,3,2,True,False,True,1,bad,Valdebernardo - Valderribas,flat,1174,290000
73,3,1,False,False,True,3,bad,Casco Histórico de Vicálvaro,flat,713,142000
108,3,3,True,True,True,4,bad,Valdebernardo - Valderribas,flat,1272,329000
119,3,1,True,True,True,4,unknown,Valdebernardo - Valderribas,attic,1182,293000
126,3,2,True,True,True,1,unknown,Valdebernardo - Valderribas,flat,1243,317000
80,3,1,True,False,True,0,unknown,Ambroz,flat,725,145000
60,2,1,True,False,True,3,unknown,Casco Histórico de Vicálvaro,flat,777,159000
120,4,1,False,True,True,2,good,Casco Histórico de Vicálvaro,flat,1035,239000
87,2,2,True,True,True,3,unknown,El Cañaveral - Los Berrocales,flat,1052,245000
54,1,1,True,True,True,3,unknown,El Cañaveral - Los Berrocales,flat,816,170000
102,3,2,True,False,True,1,unknown,El Cañaveral - Los Berrocales,flat,1082,255500
116,3,2,True,False,True,4,unknown,El Cañaveral - Los Berrocales,flat,1183,293500
122,2,2,True,False,True,0,unknown,El Cañaveral - Los Berrocales,flat,1027,236000
154,3,2,True,False,True,0,unknown,El Cañaveral - Los Berrocales,flat,1200,299900
97,2,2,True,False,True,1,unknown,El Cañaveral - Los Berrocales,flat,1032,238000
100,3,2,True,True,True,5,good,El Cañaveral - Los Berrocales,flat,1047,243000
105,3,2,True,True,True,1,good,El Cañaveral - Los Berrocales,flat,1006,229000
59,2,1,False,False,True,0,good,Ambroz,flat,494,90000
100,3,2,True,True,True,1,unknown,Ambroz,flat,1121,269900
177,4,3,True,True,True,9,good,El Cañaveral - Los Berrocales,duplex,1346,360000
103,2,2,True,False,True,2,good,Casco Histórico de Vicálvaro,attic,1060,247800
106,3,2,True,True,True,8,unknown,El Cañaveral - Los Berrocales,flat,1094,260000
113,3,2,True,False,True,7,good,El Cañaveral - Los Berrocales,flat,1164,286038
57,2,1,False,False,True,3,bad,Ambroz,flat,604,115000
51,2,1,False,False,True,3,bad,Casco Histórico de Vicálvaro,flat,583,110000
77,3,1,False,False,True,3,bad,Casco Histórico de Vicálvaro,flat,748,151300
63,3,1,False,False,True,3,bad,Ambroz,flat,725,145000
60,3,1,False,False,True,4,bad,Ambroz,flat,686,135000
124,4,2,True,True,True,3,unknown,Valdebernardo - Valderribas,flat,1164,286000
63,3,1,False,False,True,2,unknown,Ambroz,flat,705,139900
66,3,1,True,False,True,1,unknown,Ambroz,flat,698,138000
66,3,1,True,False,True,3,bad,Casco Histórico de Vicálvaro,flat,686,135000
85,3,2,True,True,True,2,bad,Valdebernardo - Valderribas,flat,991,224000
68,3,1,True,False,True,0,unknown,Casco Histórico de Vicálvaro,flat,686,135000
83,2,2,True,True,True,5,unknown,Ambroz,flat,948,210000
66,3,1,True,False,True,2,bad,Ambroz,flat,798,165000
61,3,1,False,False,True,2,bad,Ambroz,flat,666,130000
